property_id,batch_id,full_id,substance,box,equilibration_index,n_total_points,equilibrated_fraction,components
03f321e694b64e1691b221ecdd6919e9,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_03f321e694b64e1691b221ecdd6919e9,CCOc1ccccc1,CCOc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_03f321e694b64e1691b221ecdd6919e9),13,1200,0.010833333333333334,['CCOc1ccccc1']
2042488aa02d46d2b09f282a853ff1ec,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2042488aa02d46d2b09f282a853ff1ec,CCOc1ccccc1,CCOc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_2042488aa02d46d2b09f282a853ff1ec),13,1200,0.010833333333333334,"['CCOc1ccccc1', 'OCCc1ccccc1']"
50657bca857e424da83537d279bf3465,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_50657bca857e424da83537d279bf3465,C1CCOCC1{solv}{x=0.482700}|Cc1cccnc1{solv}{x=0.517300},C1CCOCC1{solv}{x=0.482700}|Cc1cccnc1{solv}{x=0.517300} (9932cc8996394201bf9ddd96d492f22f_50657bca857e424da83537d279bf3465),13,1200,0.010833333333333334,"['C1CCOCC1', 'Cc1cccnc1']"
6d71da7d2e32497686f5a7944f82014f,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_6d71da7d2e32497686f5a7944f82014f,CC(C)OC(C)C{solv}{x=0.500300}|Cc1ccccc1{solv}{x=0.499700},CC(C)OC(C)C{solv}{x=0.500300}|Cc1ccccc1{solv}{x=0.499700} (9932cc8996394201bf9ddd96d492f22f_6d71da7d2e32497686f5a7944f82014f),13,1200,0.010833333333333334,"['CC(C)OC(C)C', 'Cc1ccccc1']"
297d808b3d03482899dd45f9b221c6a6,9b884096b0c5420b93449ab41aca013d,9b884096b0c5420b93449ab41aca013d_297d808b3d03482899dd45f9b221c6a6,COCCOCCO,COCCOCCO (9b884096b0c5420b93449ab41aca013d_297d808b3d03482899dd45f9b221c6a6),13,1200,0.010833333333333334,['COCCOCCO']
9286e876365f4ce2bd1cb65abef1c810,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_9286e876365f4ce2bd1cb65abef1c810,CCCC(C)=O,CCCC(C)=O (9932cc8996394201bf9ddd96d492f22f_9286e876365f4ce2bd1cb65abef1c810),12,1040,0.011538461538461539,"['C1COCCO1', 'CCCC(C)=O']"
2e43db43ba374d4caf6a40460a3c3775,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2e43db43ba374d4caf6a40460a3c3775,C1CCCC1{solv}{x=0.535000}|CCCCCO{solv}{x=0.465000},C1CCCC1{solv}{x=0.535000}|CCCCCO{solv}{x=0.465000} (9932cc8996394201bf9ddd96d492f22f_2e43db43ba374d4caf6a40460a3c3775),14,1200,0.011666666666666667,"['C1CCCC1', 'CCCCCO']"
613a2d00676e43068a167887db7f974f,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_613a2d00676e43068a167887db7f974f,CCOc1ccccc1,CCOc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_613a2d00676e43068a167887db7f974f),14,1200,0.011666666666666667,"['CCOc1ccccc1', 'OCc1ccccc1']"
02ff22aca44e4c1bbcd03a0c909593b6,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_02ff22aca44e4c1bbcd03a0c909593b6,CC1CCCCC1,CC1CCCCC1 (9932cc8996394201bf9ddd96d492f22f_02ff22aca44e4c1bbcd03a0c909593b6),12,1020,0.011764705882352941,['CC1CCCCC1']
0b45d591aa97466598a38dcc52a508c9,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0b45d591aa97466598a38dcc52a508c9,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2{solv}{x=0.488000}|CCO{solv}{x=0.512000},CC1(C)C(=O)[C@]2(C)CC[C@H]1C2{solv}{x=0.488000}|CCO{solv}{x=0.512000} (9932cc8996394201bf9ddd96d492f22f_0b45d591aa97466598a38dcc52a508c9),12,1020,0.011764705882352941,"['CC1(C)C(=O)[C@]2(C)CC[C@H]1C2', 'CCO']"
0fcfaed3ba1846e9859616214ca147eb,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0fcfaed3ba1846e9859616214ca147eb,CC(C)=O{solv}{x=0.411400}|Nc1ccccc1{solv}{x=0.588600},CC(C)=O{solv}{x=0.411400}|Nc1ccccc1{solv}{x=0.588600} (9932cc8996394201bf9ddd96d492f22f_0fcfaed3ba1846e9859616214ca147eb),12,1020,0.011764705882352941,"['CC(C)=O', 'Nc1ccccc1']"
1755873c1bbe48aa97a13afd24a5308e,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1755873c1bbe48aa97a13afd24a5308e,O,O (9932cc8996394201bf9ddd96d492f22f_1755873c1bbe48aa97a13afd24a5308e),12,1020,0.011764705882352941,"['CN(C)CCCO', 'O']"
29af550bfac0425c8514163ce11b4d33,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_29af550bfac0425c8514163ce11b4d33,CCCCOC(C)=O,CCCCOC(C)=O (9932cc8996394201bf9ddd96d492f22f_29af550bfac0425c8514163ce11b4d33),12,1020,0.011764705882352941,"['BrCCCCBr', 'CCCCOC(C)=O']"
29dd8955be884faf8f400fb7797bb45c,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_29dd8955be884faf8f400fb7797bb45c,CC#N{solv}{x=0.501600}|CCOC(C)(C)C{solv}{x=0.498400},CC#N{solv}{x=0.501600}|CCOC(C)(C)C{solv}{x=0.498400} (9932cc8996394201bf9ddd96d492f22f_29dd8955be884faf8f400fb7797bb45c),12,1020,0.011764705882352941,"['CC#N', 'CCOC(C)(C)C']"
2c60cba09b4c4005afcb0a439ff8476b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2c60cba09b4c4005afcb0a439ff8476b,CCCCOC(=O)CCC,CCCCOC(=O)CCC (9932cc8996394201bf9ddd96d492f22f_2c60cba09b4c4005afcb0a439ff8476b),12,1020,0.011764705882352941,"['BrCCBr', 'CCCCOC(=O)CCC']"
354a5d3d145a45219e069a3e6f0495b0,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_354a5d3d145a45219e069a3e6f0495b0,c1ccccc1,c1ccccc1 (9932cc8996394201bf9ddd96d492f22f_354a5d3d145a45219e069a3e6f0495b0),12,1020,0.011764705882352941,"['Clc1ccccc1', 'c1ccccc1']"
3eb26e9ea18b498ca15fcb4e8390b366,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_3eb26e9ea18b498ca15fcb4e8390b366,CCC(C)=O{solv}{x=0.500200}|CCCCO{solv}{x=0.499800},CCC(C)=O{solv}{x=0.500200}|CCCCO{solv}{x=0.499800} (9932cc8996394201bf9ddd96d492f22f_3eb26e9ea18b498ca15fcb4e8390b366),12,1020,0.011764705882352941,"['CCC(C)=O', 'CCCCO']"
4399518d3a5d465984720574342d2284,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4399518d3a5d465984720574342d2284,CCCOC(=O)CC,CCCOC(=O)CC (9932cc8996394201bf9ddd96d492f22f_4399518d3a5d465984720574342d2284),12,1020,0.011764705882352941,['CCCOC(=O)CC']
4fc84f3bd10947aeb9dd8928cb281f2c,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4fc84f3bd10947aeb9dd8928cb281f2c,CO,CO (9932cc8996394201bf9ddd96d492f22f_4fc84f3bd10947aeb9dd8928cb281f2c),12,1020,0.011764705882352941,"['CCOC(=O)CC(=O)OCC', 'CO']"
50e05351680a4bebbd8d482c3b6b3168,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_50e05351680a4bebbd8d482c3b6b3168,O,O (9932cc8996394201bf9ddd96d492f22f_50e05351680a4bebbd8d482c3b6b3168),12,1020,0.011764705882352941,"['CC(C)O', 'O']"
5540f413754d4b0695b1bdfdbb1d96ae,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5540f413754d4b0695b1bdfdbb1d96ae,C1CCCCC1{solv}{x=0.397600}|Cc1ccccc1{solv}{x=0.602400},C1CCCCC1{solv}{x=0.397600}|Cc1ccccc1{solv}{x=0.602400} (9932cc8996394201bf9ddd96d492f22f_5540f413754d4b0695b1bdfdbb1d96ae),12,1020,0.011764705882352941,"['C1CCCCC1', 'Cc1ccccc1']"
597c3c3848714b89bb3205c205cc9fa1,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_597c3c3848714b89bb3205c205cc9fa1,CNc1ccccc1{solv}{x=0.490000}|Cc1ccccc1{solv}{x=0.510000},CNc1ccccc1{solv}{x=0.490000}|Cc1ccccc1{solv}{x=0.510000} (9932cc8996394201bf9ddd96d492f22f_597c3c3848714b89bb3205c205cc9fa1),12,1020,0.011764705882352941,"['CNc1ccccc1', 'Cc1ccccc1']"
5d9a218ccb7f4a48bfddb1a7e47ffe92,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5d9a218ccb7f4a48bfddb1a7e47ffe92,CN1CCCC1=O{solv}{x=0.546700}|c1ccccc1{solv}{x=0.453300},CN1CCCC1=O{solv}{x=0.546700}|c1ccccc1{solv}{x=0.453300} (9932cc8996394201bf9ddd96d492f22f_5d9a218ccb7f4a48bfddb1a7e47ffe92),12,1020,0.011764705882352941,"['CN1CCCC1=O', 'c1ccccc1']"
5f64477fca204e7aabbb0486aad8d648,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5f64477fca204e7aabbb0486aad8d648,C1CCOCC1,C1CCOCC1 (9932cc8996394201bf9ddd96d492f22f_5f64477fca204e7aabbb0486aad8d648),12,1020,0.011764705882352941,"['C1CCOCC1', 'O=C1CCCC1']"
64efdf3d31f44a15a305046b5b8309c7,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_64efdf3d31f44a15a305046b5b8309c7,CCCO,CCCO (9932cc8996394201bf9ddd96d492f22f_64efdf3d31f44a15a305046b5b8309c7),12,1020,0.011764705882352941,"['CCCO', 'CCOC(=O)C(C)C']"
6868263df748445ab022b3726a31320b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_6868263df748445ab022b3726a31320b,c1ccncc1,c1ccncc1 (9932cc8996394201bf9ddd96d492f22f_6868263df748445ab022b3726a31320b),12,1020,0.011764705882352941,['c1ccncc1']
6909d948289943929e67495c25d8f4f2,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_6909d948289943929e67495c25d8f4f2,COC(C)(C)C{solv}{x=0.454000}|ClC(Cl)Cl{solv}{x=0.546000},COC(C)(C)C{solv}{x=0.454000}|ClC(Cl)Cl{solv}{x=0.546000} (9932cc8996394201bf9ddd96d492f22f_6909d948289943929e67495c25d8f4f2),12,1020,0.011764705882352941,"['COC(C)(C)C', 'ClC(Cl)Cl']"
698836fd3284469d9173bcdc65f36b3b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_698836fd3284469d9173bcdc65f36b3b,CCCCC(=O)OC{solv}{x=0.493500}|COC(C)=O{solv}{x=0.506500},CCCCC(=O)OC{solv}{x=0.493500}|COC(C)=O{solv}{x=0.506500} (9932cc8996394201bf9ddd96d492f22f_698836fd3284469d9173bcdc65f36b3b),12,1020,0.011764705882352941,"['CCCCC(=O)OC', 'COC(C)=O']"
6e167e6d8beb46e1b6aab192c6e65d06,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_6e167e6d8beb46e1b6aab192c6e65d06,CO,CO (9932cc8996394201bf9ddd96d492f22f_6e167e6d8beb46e1b6aab192c6e65d06),12,1020,0.011764705882352941,"['CN(C)CCO', 'CO']"
7374fdab175c44beb56d80728291b1d0,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7374fdab175c44beb56d80728291b1d0,c1ccccc1,c1ccccc1 (9932cc8996394201bf9ddd96d492f22f_7374fdab175c44beb56d80728291b1d0),12,1020,0.011764705882352941,"['CCO', 'c1ccccc1']"
7500279d3b7842acba60f49e5a14be39,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7500279d3b7842acba60f49e5a14be39,CC(=O)N(C)C,CC(=O)N(C)C (9932cc8996394201bf9ddd96d492f22f_7500279d3b7842acba60f49e5a14be39),12,1020,0.011764705882352941,"['CC(=O)N(C)C', 'CCCCCl']"
76067803e01b43ef81c6dffa58e3898f,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_76067803e01b43ef81c6dffa58e3898f,CCCOC(C)=O,CCCOC(C)=O (9932cc8996394201bf9ddd96d492f22f_76067803e01b43ef81c6dffa58e3898f),12,1020,0.011764705882352941,"['CCCCCCCCC', 'CCCOC(C)=O']"
7b6d175974cf44959e618eff486aba04,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7b6d175974cf44959e618eff486aba04,C1COCO1{solv}{x=0.349900}|CCCC(C)=O{solv}{x=0.650100},C1COCO1{solv}{x=0.349900}|CCCC(C)=O{solv}{x=0.650100} (9932cc8996394201bf9ddd96d492f22f_7b6d175974cf44959e618eff486aba04),12,1020,0.011764705882352941,"['C1COCO1', 'CCCC(C)=O']"
7f8970799ba9432791a4eec1fa08831b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7f8970799ba9432791a4eec1fa08831b,CCCC(=O)OC,CCCC(=O)OC (9932cc8996394201bf9ddd96d492f22f_7f8970799ba9432791a4eec1fa08831b),12,1020,0.011764705882352941,['CCCC(=O)OC']
8438bb09824f482daec34686285c9ce0,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8438bb09824f482daec34686285c9ce0,CCCCN{solv}{x=0.499200}|CN(C)C=O{solv}{x=0.500800},CCCCN{solv}{x=0.499200}|CN(C)C=O{solv}{x=0.500800} (9932cc8996394201bf9ddd96d492f22f_8438bb09824f482daec34686285c9ce0),12,1020,0.011764705882352941,"['CCCCN', 'CN(C)C=O']"
85e8965b9283461fb8e22560eb731c81,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_85e8965b9283461fb8e22560eb731c81,CCOC=O,CCOC=O (9932cc8996394201bf9ddd96d492f22f_85e8965b9283461fb8e22560eb731c81),12,1020,0.011764705882352941,"['BrCCCCCBr', 'CCOC=O']"
861cfc7221a341dd82e4b25a6658c275,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_861cfc7221a341dd82e4b25a6658c275,C1CCOCC1{solv}{x=0.490000}|CCCCO{solv}{x=0.510000},C1CCOCC1{solv}{x=0.490000}|CCCCO{solv}{x=0.510000} (9932cc8996394201bf9ddd96d492f22f_861cfc7221a341dd82e4b25a6658c275),12,1020,0.011764705882352941,"['C1CCOCC1', 'CCCCO']"
8d05d2e2204145e7b78681888f6316b2,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8d05d2e2204145e7b78681888f6316b2,O=Cc1ccccc1,O=Cc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_8d05d2e2204145e7b78681888f6316b2),12,1020,0.011764705882352941,"['CCCO', 'O=Cc1ccccc1']"
8e502d532f4a48a7a348cf3952db3207,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8e502d532f4a48a7a348cf3952db3207,c1ccccc1,c1ccccc1 (9932cc8996394201bf9ddd96d492f22f_8e502d532f4a48a7a348cf3952db3207),12,1020,0.011764705882352941,"['CCCC#N', 'c1ccccc1']"
90562c7ee1504ee9b2a1c384ee38cd40,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_90562c7ee1504ee9b2a1c384ee38cd40,CCCCC(=O)OCC,CCCCC(=O)OCC (9932cc8996394201bf9ddd96d492f22f_90562c7ee1504ee9b2a1c384ee38cd40),12,1020,0.011764705882352941,"['CCCCC(=O)OCC', 'CCOC(C)=O']"
90562c7ee1504ee9b2a1c384ee38cd40,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_90562c7ee1504ee9b2a1c384ee38cd40,CCCCC(=O)OCC{solv}{x=0.519800}|CCOC(C)=O{solv}{x=0.480200},CCCCC(=O)OCC{solv}{x=0.519800}|CCOC(C)=O{solv}{x=0.480200} (9932cc8996394201bf9ddd96d492f22f_90562c7ee1504ee9b2a1c384ee38cd40),12,1020,0.011764705882352941,"['CCCCC(=O)OCC', 'CCOC(C)=O']"
924eb245b1d3470a9ad9a9d36e901640,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_924eb245b1d3470a9ad9a9d36e901640,C1CCCC1,C1CCCC1 (9932cc8996394201bf9ddd96d492f22f_924eb245b1d3470a9ad9a9d36e901640),12,1020,0.011764705882352941,"['C1CCCC1', 'CCCCCCCO']"
a9942c8693df4705b0f28444f6ea8256,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_a9942c8693df4705b0f28444f6ea8256,C1COCO1,C1COCO1 (9932cc8996394201bf9ddd96d492f22f_a9942c8693df4705b0f28444f6ea8256),12,1020,0.011764705882352941,"['C1COCO1', 'Cc1ccccc1Cl']"
bd035e47e6a340b39f9d2a5bbf957401,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_bd035e47e6a340b39f9d2a5bbf957401,C1CCOCC1{solv}{x=0.504000}|CCO{solv}{x=0.496000},C1CCOCC1{solv}{x=0.504000}|CCO{solv}{x=0.496000} (9932cc8996394201bf9ddd96d492f22f_bd035e47e6a340b39f9d2a5bbf957401),12,1020,0.011764705882352941,"['C1CCOCC1', 'CCO']"
d139559e6ea5477aa5df2fda689be76e,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_d139559e6ea5477aa5df2fda689be76e,CCOC(C)=O,CCOC(C)=O (9932cc8996394201bf9ddd96d492f22f_d139559e6ea5477aa5df2fda689be76e),12,1020,0.011764705882352941,"['CCOC(C)=O', 'ClCCCl']"
da8e539285224f4f92e1a20f2ca0b9f7,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_da8e539285224f4f92e1a20f2ca0b9f7,c1ccccc1,c1ccccc1 (9932cc8996394201bf9ddd96d492f22f_da8e539285224f4f92e1a20f2ca0b9f7),12,1020,0.011764705882352941,"['C1CCCCC1', 'c1ccccc1']"
dca9fa26bd944b27af7ff72b2bb0621b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_dca9fa26bd944b27af7ff72b2bb0621b,CCC(C)=O,CCC(C)=O (9932cc8996394201bf9ddd96d492f22f_dca9fa26bd944b27af7ff72b2bb0621b),12,1020,0.011764705882352941,"['CCC(C)=O', 'CNc1ccccc1']"
dea975d1458b48a18e6f5934310362c1,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_dea975d1458b48a18e6f5934310362c1,C1COCCO1,C1COCCO1 (9932cc8996394201bf9ddd96d492f22f_dea975d1458b48a18e6f5934310362c1),12,1020,0.011764705882352941,"['C1COCCO1', 'Cc1ccccc1Cl']"
eae7c6b6920f43098588c958b6f96924,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_eae7c6b6920f43098588c958b6f96924,CC(C)O,CC(C)O (9932cc8996394201bf9ddd96d492f22f_eae7c6b6920f43098588c958b6f96924),12,1020,0.011764705882352941,"['CC(C)O', 'CCOC(=O)CC(=O)OCC']"
99ccbad871f4469eb8efa572f5587587,32ae13e3adf3464391dea577b800c1d0,32ae13e3adf3464391dea577b800c1d0_99ccbad871f4469eb8efa572f5587587,CC(=O)CC(C)C,CC(=O)CC(C)C (32ae13e3adf3464391dea577b800c1d0_99ccbad871f4469eb8efa572f5587587),10,840,0.011904761904761904,['CC(=O)CC(C)C']
5974b9a7de02421fb2de3a4aeb39b9e4,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5974b9a7de02421fb2de3a4aeb39b9e4,Cc1ccccc1,Cc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_5974b9a7de02421fb2de3a4aeb39b9e4),10,820,0.012195121951219513,"['CCCCO', 'Cc1ccccc1']"
0081cde073fe4b6997b574ce3d72e6ff,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0081cde073fe4b6997b574ce3d72e6ff,CCCCO,CCCCO (9932cc8996394201bf9ddd96d492f22f_0081cde073fe4b6997b574ce3d72e6ff),15,1200,0.0125,"['CC1CCCCC1', 'CCCCO']"
0fe8040aaddb4452bc7435028e5479c6,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0fe8040aaddb4452bc7435028e5479c6,CN1CCCC1=O{solv}{x=0.482100}|Cc1ccccc1{solv}{x=0.517900},CN1CCCC1=O{solv}{x=0.482100}|Cc1ccccc1{solv}{x=0.517900} (9932cc8996394201bf9ddd96d492f22f_0fe8040aaddb4452bc7435028e5479c6),14,1120,0.0125,"['CN1CCCC1=O', 'Cc1ccccc1']"
13bfde90c4d54dd8b9070f4ebc221dba,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba,CCCCO,CCCCO (9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba),15,1200,0.0125,"['CCCCCC', 'CCCCO']"
d2c733a37699402d851b0ac0de6f540e,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_d2c733a37699402d851b0ac0de6f540e,CCCCOC=O,CCCCOC=O (9932cc8996394201bf9ddd96d492f22f_d2c733a37699402d851b0ac0de6f540e),15,1200,0.0125,"['CCCCOC=O', 'ClCCCl']"
f65e197cfc3943d2b80b2ecad0eb1689,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_f65e197cfc3943d2b80b2ecad0eb1689,OCCO{solv}{x=0.505700}|OCc1ccccc1{solv}{x=0.494300},OCCO{solv}{x=0.505700}|OCc1ccccc1{solv}{x=0.494300} (9932cc8996394201bf9ddd96d492f22f_f65e197cfc3943d2b80b2ecad0eb1689),15,1200,0.0125,"['OCCO', 'OCc1ccccc1']"
02bc296448b744f8b3d0c2b4c206e9d2,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_02bc296448b744f8b3d0c2b4c206e9d2,COC=O{solv}{x=0.502400}|ClCCCCl{solv}{x=0.497600},COC=O{solv}{x=0.502400}|ClCCCCl{solv}{x=0.497600} (9932cc8996394201bf9ddd96d492f22f_02bc296448b744f8b3d0c2b4c206e9d2),13,1020,0.012745098039215686,"['COC=O', 'ClCCCCl']"
179117b3574945388bef3b23e51a3d9f,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_179117b3574945388bef3b23e51a3d9f,CC(=O)N(C)C,CC(=O)N(C)C (9932cc8996394201bf9ddd96d492f22f_179117b3574945388bef3b23e51a3d9f),13,1020,0.012745098039215686,['CC(=O)N(C)C']
1b6e2a141aab486da899e453e50d57fd,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1b6e2a141aab486da899e453e50d57fd,CC(C)CC(C)(C)C{solv}{x=0.158900}|CCCCC(=O)OC{solv}{x=0.841100},CC(C)CC(C)(C)C{solv}{x=0.158900}|CCCCC(=O)OC{solv}{x=0.841100} (9932cc8996394201bf9ddd96d492f22f_1b6e2a141aab486da899e453e50d57fd),13,1020,0.012745098039215686,"['CC(C)CC(C)(C)C', 'CCCCC(=O)OC']"
20dae6cdadab4b96a86e520e039a36ba,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_20dae6cdadab4b96a86e520e039a36ba,CCCOC(=O)CC,CCCOC(=O)CC (9932cc8996394201bf9ddd96d492f22f_20dae6cdadab4b96a86e520e039a36ba),13,1020,0.012745098039215686,"['CCCOC(=O)CC', 'ClCCCCCCCl']"
27064d673f7642f883f64958342256fb,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_27064d673f7642f883f64958342256fb,BrCCCBr{solv}{x=0.509900}|CCC(=O)OC{solv}{x=0.490100},BrCCCBr{solv}{x=0.509900}|CCC(=O)OC{solv}{x=0.490100} (9932cc8996394201bf9ddd96d492f22f_27064d673f7642f883f64958342256fb),13,1020,0.012745098039215686,"['BrCCCBr', 'CCC(=O)OC']"
2871fe48848342adbb027c9b2f7f8f22,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2871fe48848342adbb027c9b2f7f8f22,c1ccccc1,c1ccccc1 (9932cc8996394201bf9ddd96d492f22f_2871fe48848342adbb027c9b2f7f8f22),13,1020,0.012745098039215686,"['CCCCO', 'c1ccccc1']"
2b1559fb89c64cb6a3f46e99649f1297,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2b1559fb89c64cb6a3f46e99649f1297,CCCCOC(=O)CCC,CCCCOC(=O)CCC (9932cc8996394201bf9ddd96d492f22f_2b1559fb89c64cb6a3f46e99649f1297),13,1020,0.012745098039215686,"['BrCCCBr', 'CCCCOC(=O)CCC']"
3fae28b1e06a47d7ad650434524a9afa,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_3fae28b1e06a47d7ad650434524a9afa,C1CCCCC1,C1CCCCC1 (9932cc8996394201bf9ddd96d492f22f_3fae28b1e06a47d7ad650434524a9afa),13,1020,0.012745098039215686,['C1CCCCC1']
440033cdb3c64ec987a3a14b65d39f04,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_440033cdb3c64ec987a3a14b65d39f04,CN1CCCC1=O,CN1CCCC1=O (9932cc8996394201bf9ddd96d492f22f_440033cdb3c64ec987a3a14b65d39f04),13,1020,0.012745098039215686,"['CN1CCCC1=O', 'ClCCCCCCCl']"
4479aec00fbc43d4b09f73b53254622c,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4479aec00fbc43d4b09f73b53254622c,CCCC(=O)OCC,CCCC(=O)OCC (9932cc8996394201bf9ddd96d492f22f_4479aec00fbc43d4b09f73b53254622c),13,1020,0.012745098039215686,['CCCC(=O)OCC']
49896af6dacb4e1da83c48eab7ad6176,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_49896af6dacb4e1da83c48eab7ad6176,CN(C)C=O,CN(C)C=O (9932cc8996394201bf9ddd96d492f22f_49896af6dacb4e1da83c48eab7ad6176),13,1020,0.012745098039215686,"['CCCCCCCl', 'CN(C)C=O']"
5e2c0363646a435e9eff5b0942fb4163,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5e2c0363646a435e9eff5b0942fb4163,CCCOC=O,CCCOC=O (9932cc8996394201bf9ddd96d492f22f_5e2c0363646a435e9eff5b0942fb4163),13,1020,0.012745098039215686,"['CCCCCCCC', 'CCCOC=O']"
